work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure,dup_partner_count,dup_partner_sim_max,dup_partner_cross_fy,has_duplicate_lead,anomaly_score,is_anomaly,flag_unparseable,flag_stalled,flag_incomplete,flag_sanction_overrun,flag_zero_disbursal,flag_cost_overrun,reasons,risk_score,is_flagged,fraud_type,fraud_priority,fraud_signals,fraud_narrative,legal_route
MP852/2024-2025/175018,852.0,2024-2025,175018.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,Normal/Others,"Renovation , beautification in front of Wasif Manjil Including Construction of new gate .",,,,,,2026-01-07,350852.0,,,,,,147000000.0,,0,0,1,0,0,0.0,0,False,0.011729468194125348,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP852/2025-2026/231682,852.0,2025-2026,231682.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,488983.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.014056333221794004,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP852/2025-2026/241490,852.0,2025-2026,241490.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,593883.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.017321566348012296,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP852/2025-2026/241492,852.0,2025-2026,241492.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,Construction of buildings for sports facilities,,,,,,,,,1.0,524312.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.014343894027287973,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP852/2025-2026/241504,852.0,2025-2026,241504.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,613779.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.019670811733349836,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP852/2026-2027/231921,852.0,2026-2027,231921.0,Abu Taher Khan,West Bengal,West Bengal,MURSHIDABAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1384739.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.1002803385718476,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP853/2025-2026/166036,853.0,2025-2026,166036.0,Khagen Murmu,West Bengal,West Bengal,MALDAHA UTTAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1399456.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1,0,0.0,0,False,0.1018851880697983,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154577,856.0,2024-2025,154577.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,H.No. D-1021 se H.No. D-1069 tak side patri interlocking avm nali nirman karya. Length-215 Meter,,,,,,2025-06-16,959562.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.05602754710446989,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154578,856.0,2024-2025,154578.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,PAC Rahinagar mein Appu Park ke kinare Pathway ka tiles ka nirman karya.  Length-125 Meter,,,,,,2025-04-15,973743.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.05727938697448809,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154585,856.0,2024-2025,154585.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Hariharnagar mein Imityaz Ahmad ke Plot se Satyender Singh Chauhan ke Ghar tak Kulwanti Kanvent School ki CC Road avm Nali Nirman ka karya. Length 80 Meter,,,,,,2025-04-15,999566.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.058133281852738805,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154586,856.0,2024-2025,154586.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Vimal Nagar main Ramchander Pangu ke makan se surender Verma ke makan tak Interlocking Sadak avm Nali Nirman ka karya. Length-110 Meter,,,,,,2025-04-15,1170662.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.07082610625792507,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154587,856.0,2024-2025,154587.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,H.No. 17/734 se Bhawan No. 17/761 tak interlocking sadak avm Nali Nirman Karya. Length-65 Meter.,,,,,,2025-06-16,373845.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.02065810617229058,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154588,856.0,2024-2025,154588.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Shivani Vihar Colony mein Ram Govind Shukla B-48 ke bagal se Sanghya Public School hote hue Kushal Singh Bhist ji ke Makan tak Interlocking Road avm Nali Nirman Karya. Length-120 Meter,,,,,,2025-04-15,1169428.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.07082610625792507,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260307,856.0,2025-2026,260307.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,275993.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.01674021013161331,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154591,856.0,2024-2025,154591.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,badri shah len saasdatganj khas me mandir ke pas c.c. evam nali nirmal karya-length-105 meter,,,,,,2025-06-16,1539729.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.12466636354223137,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154595,856.0,2024-2025,154595.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Adarsh Vihar Colony me Rajitram Dubey ke makan se link road tak interlocking evm nali nirman karya-Length 100 meter,,,,,,2025-06-16,1095987.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.0658692355467343,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154599,856.0,2024-2025,154599.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Hardoi road neelkanth hospital se rastogi nagar mukhya marg tak CC dwara sadak evam nali nirman karya-Length-105 meter,,,,,,2025-04-15,1248423.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.0873023149628428,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154601,856.0,2024-2025,154601.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Raja bihar colony me surendra ke makan se sunil chaurasiya ke makan tak enterlocking sadak evm nali nirman (Length 25 meter) evm ekta nagar (Yasinganj) me guddue ke makan se rinku ke makan tak CC sadak evm nali nirman karya-Length-70 meter,,,,,,2025-06-16,182845.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.01392586941667917,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154604,856.0,2024-2025,154604.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Begariya Antargat Rajaram ke makan se deepak rajpoot ke makan hote hue dayaram ke makan tak interlocking sadak evm nali nirman-length 120 meter,,,,,,2025-04-15,1048383.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.06562991999247558,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154609,856.0,2024-2025,154609.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Barawal Kala mein Shanni Aata Chakki ke picche Interlocking Sadak avm Nali Nirman Karya.  Length-100 Meter,,,,,,2025-06-16,961609.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.05602754710446989,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154863,856.0,2024-2025,154863.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Eram College ke gate se lekar C-2077/1 B.D. Joshi se C-2009/1 Prabhakar Tiwari ke makan tak Sadak Nirman Karya. Length 100 Meter,,,,,,2025-06-16,669881.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.04636664557557446,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154866,856.0,2024-2025,154866.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Mohalla Jalalpur main Anup Agnihotri ke makan se Amar Singh avm Rahul Prajapati ke makan hote hue Sashilata ke makan ke aage Budhpal Singh ke makan tak Interlocking Sadak avm Nali Nirman Karya. Length-100 Meter,,,,,,2025-04-15,787427.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.04762869867633379,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2024-2025/154868,856.0,2024-2025,154868.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Normal/Others,Badshah Khera Gaon main Raju Lodhi ke makan se Gopal Lodhi ke makan tak interlocking sadak avm Nali Nirman karya. Length-70 Meter,,,,,,2025-04-15,477821.0,,,,,,154808797.11,,0,0,1,0,0,0.0,0,False,0.023960100096966586,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228801,856.0,2025-2026,228801.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1301217.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.10928685842511787,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228802,856.0,2025-2026,228802.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1299798.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.10928685842511787,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228803,856.0,2025-2026,228803.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1482957.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.13469436676153124,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228804,856.0,2025-2026,228804.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1831841.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.17269028155635946,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228806,856.0,2025-2026,228806.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,888754.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.04408368857272993,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228807,856.0,2025-2026,228807.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,790878.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.040945990271918475,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141772,18006.0,2024-2025,141772.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Providing New Drinking Water Pipe Line from New Bore well to OHSR at Bommaiahpalle HW H/o. Bommaiahpalle GP in Vedurukuppam Mandal.,Physical Inspection,2024-09-19,104346.0,2024-10-04,104346.0,2025-04-01,104346.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.15215181522273813,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141773,18006.0,2024-2025,141773.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,"Providing New Bore well, Pump Set & Pipe Line to ZPHS in Thugundram GP, G.D.Nellore Mandal.",Physical Inspection,2024-09-19,476246.0,2024-10-09,476246.0,2025-02-11,476246.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.18007699012884826,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/139520,18006.0,2024-2025,139520.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,"Construction of Compound Wall and jungle bushes clear, stone removed for Burial Ground in Thumba ST Colony and Village, Thuma GP of Bangarupalem Mandal, Puthalapattu Constituency",Work Completed,2024-09-06,500000.0,2024-10-07,500000.0,2025-04-22,499164.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.34276565385854063,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228816,856.0,2025-2026,228816.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1203427.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.08943563246704178,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228817,856.0,2025-2026,228817.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,221868.0,1.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.01502488238603883,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228818,856.0,2025-2026,228818.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,158722.0,1.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.0158205259199532,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228821,856.0,2025-2026,228821.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,Development of public parks,,,,,,,,,1.0,1142946.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.08122003887870166,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/231377,856.0,2025-2026,231377.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1503578.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.14181315835138497,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/231379,856.0,2025-2026,231379.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1581617.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.1568580599791215,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/231386,856.0,2025-2026,231386.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1295592.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.10861212145447485,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/231387,856.0,2025-2026,231387.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,133800.0,1.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.01561014043823128,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260300,856.0,2025-2026,260300.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1193958.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.08943563246704178,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260302,856.0,2025-2026,260302.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1246471.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.09955584637967207,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260303,856.0,2025-2026,260303.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,531283.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.030588449403345375,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260305,856.0,2025-2026,260305.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,1423638.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.12920529343885634,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/260306,856.0,2025-2026,260306.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,418408.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.02184904649829933,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/139530,18006.0,2024-2025,139530.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Construction of CC Open Drainage System with cover Slab from Jhon House to Jyothi House at Muthukuru HW H/o Muthukuru GP in Chittoor rural Manadal of Chittoor Constituency.,Physical Inspection,2024-09-06,489895.0,2024-09-17,489895.0,2025-02-10,489895.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.2202473272094989,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141505,18006.0,2024-2025,141505.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,"Minor Repairs to Govt. SW Girls Hostel in G.D.Nellore of G.D.Nellore Mandal, G.D.Nellore Constituency.",Work Completed,2024-09-18,500000.0,2024-09-25,500000.0,2025-02-24,499447.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.3458838959245898,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/136190,18006.0,2024-2025,136190.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Construction of CC Road from Piligundlapalli Main Road to Subramanyam House connecting Road DBR Bailu Village in Mangunta GP of SR Puram Mandal in GD Nelloore Constituency.,Work Completed,2024-08-18,300000.0,2024-09-06,300000.0,2024-11-30,299972.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.23922077644958006,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/134458,858.0,2024-2025,134458.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,HIGH MAST LIGHT AT AHAMADPUR PURATAN HATTALA.EXECUTING AGENCY WILL BE EO SAINTHIA PANCHAYET SAMITY,Physical Inspection,2024-07-30,481037.0,2024-11-13,481037.0,2025-02-27,481037.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.30601024837260526,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/134459,858.0,2024-2025,134459.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,HIGH MAST LIGHT INSTALLTION AT NOWAPARA. EXECUTING AGENCY WILL BE EO SAINTHIA PANCHAYET SAMITY.,Physical Inspection,2024-07-30,483060.0,2024-11-13,483060.0,2025-03-20,483060.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.2968870059065206,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/134461,858.0,2024-2025,134461.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Installation high mast street light at konarpur, Executing Agency will be EO sainthia panchyet samity",Physical Inspection,2024-07-31,483060.0,2024-11-13,483060.0,2025-03-20,483060.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.2968870059065206,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/134462,858.0,2024-2025,134462.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Installation of high mast light at somsha,Executing Agency wil be EO sainthia panchayet samity.",Physical Inspection,2024-07-31,482916.0,2024-11-13,482916.0,2025-06-26,482916.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.2810198008010908,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/134463,858.0,2024-2025,134463.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Installation of high mast street light at sahispur ,Executing Agency will be EO sainthia panchayet samity.",Physical Inspection,2024-07-31,481037.0,2024-11-13,481037.0,2025-02-21,481037.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.3089660851411593,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/135178,858.0,2024-2025,135178.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Construction of cc road from sanasai das bairagya house to Santiram ghose house at paligram gp ,Executing Agency  will be EO Mongalkote Panchyaet Samity.",Physical Inspection,2024-08-08,508980.0,2024-11-22,508980.0,2025-07-16,508980.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.28631134361830535,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/135206,858.0,2024-2025,135206.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Construction of CCroad from Panja pukur to moltalar par at Mongalkote gp ,Excuting will be EO Mongalkote panchyat Samity",Physical Inspection,2024-08-08,389830.0,2024-11-22,389830.0,2025-07-16,389830.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.2552586034073886,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP858/2024-2025/135279,858.0,2024-2025,135279.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"CONSTRUCTION OF C C ROAD FROM PMGSY ROAD TO ANU DAS HOUSE AT BHALUGRAM GP ,EXCUTING AGENCY WILL BE MONGALKOTE PANCHYET SAMITY",Physical Inspection,2024-08-09,356247.0,2024-11-22,356247.0,2025-04-16,356247.0,,,,,,275694456.74,,1,1,1,0,0,0.0,0,False,0.25154614828022315,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228813,856.0,2025-2026,228813.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,955427.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.05425520496756031,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP856/2025-2026/228814,856.0,2025-2026,228814.0,Rajnath Singh,Uttar Pradesh,Uttar Pradesh,LUCKNOW,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,645792.0,0.0,0.0,1.0,154808797.11,40567400.0,0,0,0,1,0,0.0,0,False,0.034878790332225185,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141518,18006.0,2024-2025,141518.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Construction of CC Road from Kalamma Temple to Santhosh House at Ellapalli HW in GD Nellore Mandal.,Work Completed,2024-09-18,499000.0,2024-09-25,499000.0,2024-12-26,498949.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.2441104433867055,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141766,18006.0,2024-2025,141766.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Construction of compound wall at Mothuranganapalle MPP School (West-South Side) at G.D.Nellore in G.D.Nellore Mandal.,Work Completed,2024-09-19,400000.0,2024-09-25,400000.0,2025-02-04,399765.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.29805902338562684,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
MP18006/2024-2025/141771,18006.0,2024-2025,141771.0,DAGGUMALLA PRASADA RAO,Andhra Pradesh,Andhra Pradesh,CHITTOOR,Normal/Others,Providing New Submersible Pum set with all accessories to Bommaiahpalle HW H/o. Bommaiahpalle GP in Vedurukuppam Mandal.,Physical Inspection,2024-09-19,219516.0,2024-10-04,219516.0,2025-04-01,219516.0,,,,,,147000000.0,,1,1,1,0,0,0.0,0,False,0.14867809661394227,False,False,False,False,False,False,False,,0,False,,0,[],No detection signal.,internal - review only
